State_Name,District_Name,Crop_Year,Season,Crop,Water level(mm),Humidity,Temperature,Area,Type_ of _Soil ,Fertilizers,Cost_ of_ Production,Production
Telangana ,NIZAMABAD,2013,Kharif     ,Maize,650,79,28,52837,Clay soil,0,286,191688
Telangana ,NIZAMABAD,2013,Kharif     ,Moong(Green Gram),1500,79,28,6789,Sandy loam,0,167.9,8190
Telangana ,NIZAMABAD,2013,Kharif     ,Onion,400,79,28,25,Sandy loam,0,409.1,31817
Telangana ,NIZAMABAD,2013,Kharif     ,Rice,1500,79,28,152303,Clay Soil,0,213.3,410342
Telangana ,NIZAMABAD,2013,Kharif     ,Sugarcane,2000,79,28,7032,Clay Soil,0,144.3,1330878
Telangana ,NIZAMABAD,2013,Kharif     ,Turmeric,500,79,28,13250,Clay soil,0,200.2,55359
Telangana ,NIZAMABAD,2013,Kharif     ,Urad,120,79,28,5696,Sandy loam,0,58,4379
Telangana ,NIZAMABAD,2013,Rabi       ,Bajra,400,79,28,6755,Sandy soil,0,167.9,1854
Telangana ,NIZAMABAD,2013,Rabi       ,Dry chillies,500,79,28,865,Sandy soil,0,160.9,20480
Telangana ,NIZAMABAD,2013,Rabi       ,Gram,900,79,28,35725,Sandy soil,0,182.5,29742
Telangana ,NIZAMABAD,2013,Rabi       ,Groundnut,500,79,28,1199,Sandy loam,1,195.7,16471
Telangana ,NIZAMABAD,2013,Rabi       ,Jowar,700,79,28,3978,Clay soil,0,121.8,19915
Telangana ,NIZAMABAD,2013,Rabi       ,Maize,650,79,28,39813,Clay soil,0,286,191812
Telangana ,NIZAMABAD,2013,Rabi       ,Moong(Green Gram),1500,79,28,556,Sandy loam,0,167.9,8232
Telangana ,NIZAMABAD,2013,Rabi       ,Onion,400,79,28,2736,Sandy loam,0,409.1,31849
Telangana ,NIZAMABAD,2013,Rabi       ,Other  Rabi pulses,850,79,28,442,Sandy  soil,0,239.3,1173
Telangana ,NIZAMABAD,2013,Rabi       ,Rapeseed &Mustard,800,79,28,194,loamy soil,0,152.5,727
Telangana ,NIZAMABAD,2013,Rabi       ,Rice,1500,79,28,108509,Clay Soil,0,213.3,410675
Telangana ,NIZAMABAD,2013,Rabi       ,Sesamum,600,79,28,4047,Sandy loam,0,137.9,1019
Telangana ,NIZAMABAD,2013,Rabi       ,Sunflower,400,79,28,6920,Sandy soil,0,85.6,9830
Telangana ,NIZAMABAD,2013,Rabi       ,Tobacco,500,79,28,878,Sandy clay,0,140.9,7142
Telangana ,NIZAMABAD,2013,Rabi       ,Urad,120,79,28,865,Sandy loam,0,58,4578
Telangana ,NIZAMABAD,2013,Rabi       ,Wheat,500,79,28,1170,Clay loam,0,140.1,1971
Telangana ,NIZAMABAD,2013,Whole Year ,Castor seed,500,79,28,20,well drained soil,1,220.9,2636
Telangana ,NIZAMABAD,2013,Whole Year ,Coriander,400,79,28,265,well drained soil,0,261.3,337
Telangana ,NIZAMABAD,2013,Whole Year ,Safflower,100,79,28,2284,well drained soil,0,42.1,1672
Telangana ,NIZAMABAD,2013,Whole Year ,Soyabean,550,79,28,99796,loamy soil,1,364.4,21758
Telangana ,NIZAMABAD,2014,Kharif     ,Arhar/Tur,1000,79,28,3380, clay loams,1,119.9,886
Telangana ,NIZAMABAD,2014,Kharif     ,Banana,1700,79,28,44,Sandy Soil,1,339.4,6705
Telangana ,NIZAMABAD,2014,Kharif     ,Cotton(lint),1000,79,28,15795,Sandy Soil,0,310.8,477929
Telangana ,NIZAMABAD,2014,Kharif     ,Dry chillies,500,79,28,497,Sandy soil,0,160.9,23194
Telangana ,NIZAMABAD,2014,Kharif     ,Groundnut,500,79,28,22,Sandy loam,1,195.7,16631
Telangana ,NIZAMABAD,2014,Kharif     ,Jowar,700,79,28,617,Clay soil,0,121.8,20000
Telangana ,NIZAMABAD,2014,Kharif     ,Maize,650,79,28,39136,Clay soil,0,286,192885
Telangana ,NIZAMABAD,2014,Kharif     ,Moong(Green Gram),1500,79,28,5761,Sandy loam,0,167.9,8800
Telangana ,NIZAMABAD,2014,Kharif     ,Onion,400,79,28,34,Sandy loam,0,409.1,32455
Telangana ,NIZAMABAD,2014,Kharif     ,Rice,1500,79,28,112427,Clay Soil,0,213.3,414568
Telangana ,NIZAMABAD,2014,Kharif     ,Soyabean,550,79,28,97431,loamy soil,1,364.4,21962
Telangana ,NIZAMABAD,2014,Kharif     ,Sugarcane,2000,79,28,5429,Clay Soil,0,144.3,1398756
Telangana ,NIZAMABAD,2014,Kharif     ,Turmeric,500,79,28,12458,Clay soil,0,200.2,56098
Telangana ,NIZAMABAD,2014,Kharif     ,Urad,120,79,28,4144,Sandy loam,0,58,4655
Telangana ,NIZAMABAD,2014,Rabi       ,Bajra,400,79,28,6063,Sandy soil,0,167.9,1955
Telangana ,NIZAMABAD,2014,Rabi       ,Dry chillies,500,79,28,539,Sandy soil,0,160.9,24005
Telangana ,NIZAMABAD,2014,Rabi       ,Gram,900,79,28,7971,Sandy soil,0,182.5,31554
Telangana ,NIZAMABAD,2014,Rabi       ,Groundnut,500,79,28,861,Sandy loam,1,195.7,16766
Telangana ,NIZAMABAD,2014,Rabi       ,Jowar,700,79,28,7245,Clay soil,0,121.8,20564
Telangana ,NIZAMABAD,2014,Rabi       ,Maize,650,79,28,18518,Clay soil,0,286,193097
Telangana ,NIZAMABAD,2014,Rabi       ,Moong(Green Gram),1500,79,28,891,Sandy loam,0,167.9,9000
Telangana ,NIZAMABAD,2014,Rabi       ,Onion,400,79,28,2244,Sandy loam,0,409.1,35003
Telangana ,NIZAMABAD,2014,Rabi       ,Other  Rabi pulses,850,79,28,53,Sandy  soil,0,239.3,1225
Telangana ,NIZAMABAD,2014,Rabi       ,Ragi,450,79,28,2,well drained soil,1,85.2,688
Telangana ,NIZAMABAD,2014,Rabi       ,Rapeseed &Mustard,800,79,28,439,loamy soil,0,152.5,1224
Telangana ,NIZAMABAD,2014,Rabi       ,Rice,1500,79,28,56845,Clay Soil,0,213.3,416744
Telangana ,NIZAMABAD,2014,Rabi       ,Safflower,100,79,28,1457,well drained soil,0,42.1,1709
Telangana ,NIZAMABAD,2014,Rabi       ,Sesamum,600,79,28,5159,Sandy loam,0,137.9,1023
Telangana ,NIZAMABAD,2014,Rabi       ,Soyabean,550,79,28,117,loamy soil,1,364.4,22261
Telangana ,NIZAMABAD,2014,Rabi       ,Sunflower,400,79,28,6827,Sandy soil,0,85.6,11117
Telangana ,NIZAMABAD,2014,Rabi       ,Tobacco,500,79,28,945,Sandy clay,0,140.9,8001
Telangana ,NIZAMABAD,2014,Rabi       ,Urad,120,79,28,689,Sandy loam,0,58,4884
Telangana ,NIZAMABAD,2014,Rabi       ,Wheat,500,79,28,1196,Clay loam,0,140.1,2000
Telangana ,NIZAMABAD,2014,Whole Year ,Coriander,400,79,28,205,well drained soil,0,261.3,343
Telangana ,RANGAREDDI,2004,Kharif     ,Arhar/Tur,1000,87,26,35579, clay loams,0,119.9,15477
Telangana ,RANGAREDDI,2004,Kharif     ,Bajra,400,87,26,967,Sandy soil,0,167.9,2000
Telangana ,RANGAREDDI,2004,Kharif     ,Castor seed,500,87,26,14384,well drained soil,1,220.9,3136
Telangana ,RANGAREDDI,2004,Kharif     ,Cotton(lint),1000,87,26,20898,Sandy Soil,0,310.8,484286
Telangana ,RANGAREDDI,2004,Kharif     ,Dry chillies,500,87,26,1502,Sandy soil,0,160.9,24009
Telangana ,RANGAREDDI,2004,Kharif     ,Groundnut,500,87,26,266,Sandy loam,1,195.7,16831
Telangana ,RANGAREDDI,2004,Kharif     ,Horse-gram,800,87,26,427,Sandy  soil,0,178.4,296
Telangana ,RANGAREDDI,2004,Kharif     ,Jowar,700,87,26,28265,Clay soil,0,121.8,20743
Telangana ,RANGAREDDI,2004,Kharif     ,Maize,650,87,26,23668,Clay soil,0,286,197047
Telangana ,RANGAREDDI,2004,Kharif     ,Moong(Green Gram),1500,87,26,15231,Sandy loam,0,167.9,9410
Telangana ,RANGAREDDI,2004,Kharif     ,Niger seed,600,87,26,560,Niger seed,0,58,218
Telangana ,RANGAREDDI,2004,Kharif     ,Onion,400,87,26,671,Sandy loam,0,409.1,36000
Telangana ,RANGAREDDI,2004,Kharif     ,Other Kharif pulses,900,87,26,440,Sandy soil,0,179.5,443
Telangana ,RANGAREDDI,2004,Kharif     ,Ragi,450,87,26,2768,well drained soil,1,85.2,697
Telangana ,RANGAREDDI,2004,Kharif     ,Rice,1500,87,26,19504,Clay Soil,0,213.3,421992
Telangana ,RANGAREDDI,2004,Kharif     ,Sesamum,600,87,26,1507,Sandy loam,0,137.9,1073
Telangana ,RANGAREDDI,2004,Kharif     ,Small millets,800,87,26,35,Sandy soils,1,82,212
Telangana ,RANGAREDDI,2004,Kharif     ,Soyabean,550,87,26,58,loamy soil,0,364.4,32359
Telangana ,RANGAREDDI,2004,Kharif     ,Sunflower,400,87,26,878,Sandy soil,0,85.6,11253
Telangana ,RANGAREDDI,2004,Kharif     ,Urad,120,87,26,7699,Sandy loam,0,58,4974
Telangana ,RANGAREDDI,2004,Rabi       ,Bajra,400,87,26,2,Sandy soil,0,167.9,2201
Telangana ,RANGAREDDI,2004,Rabi       ,Dry chillies,500,87,26,592,Sandy soil,0,160.9,24509
Telangana ,RANGAREDDI,2004,Rabi       ,Gram,900,87,26,5381,Sandy soil,0,182.5,31783
Telangana ,RANGAREDDI,2004,Rabi       ,Groundnut,500,87,26,3663,Sandy loam,1,195.7,17143
Telangana ,RANGAREDDI,2004,Rabi       ,Horse-gram,800,87,26,616,Sandy  soil,0,178.4,302
Telangana ,RANGAREDDI,2004,Rabi       ,Jowar,700,87,26,16547,Clay soil,0,121.8,20882
Telangana ,RANGAREDDI,2004,Rabi       ,Linseed,750,87,26,94,well drained soil,0,48.8,264
Telangana ,RANGAREDDI,2004,Rabi       ,Maize,650,87,26,794,Clay soil,0,286,201755
Telangana ,RANGAREDDI,2004,Rabi       ,Onion,400,87,26,2195,Sandy loam,0,409.1,36618
Telangana ,RANGAREDDI,2004,Rabi       ,Ragi,450,87,26,74,well drained soil,1,85.2,725
Telangana ,RANGAREDDI,2004,Rabi       ,Rice,1500,87,26,10487,Clay Soil,0,213.3,427496
Telangana ,RANGAREDDI,2004,Rabi       ,Safflower,100,87,26,3081,well drained soil,0,42.1,1725
Telangana ,RANGAREDDI,2004,Rabi       ,Sunflower,400,87,26,511,Sandy soil,0,85.6,12445
Telangana ,RANGAREDDI,2004,Rabi       ,Wheat,500,87,26,1420,Clay loam,0,140.1,2179
Telangana ,RANGAREDDI,2004,Whole Year ,Banana,1700,87,26,271,Sandy Soil,1,339.4,7330
Telangana ,RANGAREDDI,2004,Whole Year ,Cashewnut,2000,87,26,4,Sandy Soil,0,183.1,3615
Telangana ,RANGAREDDI,2004,Whole Year ,Coconut ,1700,87,26,14,Sandy Soil ,0,97.7,306514
Telangana ,RANGAREDDI,2004,Whole Year ,Coriander,400,87,26,343,well drained soil,0,261.3,376
Telangana ,RANGAREDDI,2004,Whole Year ,Dry ginger,1000,87,26,59,Sandy Soil,0,368.1,6919
Telangana ,RANGAREDDI,2004,Whole Year ,Potato,600,87,26,240,Sandy loam soil,1,259.1,12052
Telangana ,RANGAREDDI,2004,Whole Year ,Sugarcane,2000,87,26,1239,Clay Soil,0,144.3,1451775
Telangana ,RANGAREDDI,2004,Whole Year ,Sweet potato,200,87,26,35,Clay Soil,1,88.1,154
Telangana ,RANGAREDDI,2004,Whole Year ,Turmeric,500,87,26,4710,Clay soil,0,200.2,56217
Telangana ,RANGAREDDI,2005,Kharif     ,Arhar/Tur,1000,87,26,36260, clay loams,0,119.9,25998
Telangana ,RANGAREDDI,2005,Kharif     ,Bajra,400,87,26,521,Sandy soil,0,167.9,2206
Telangana ,RANGAREDDI,2005,Kharif     ,Castor seed,500,87,26,14921,well drained soil,1,220.9,3506
Telangana ,RANGAREDDI,2005,Kharif     ,Cotton(lint),1000,87,26,18399,Sandy Soil,0,310.8,502640
Telangana ,RANGAREDDI,2005,Kharif     ,Dry chillies,500,87,26,1500,Sandy soil,0,160.9,24949
Telangana ,RANGAREDDI,2005,Kharif     ,Groundnut,500,87,26,150,Sandy loam,1,195.7,17176
Telangana ,RANGAREDDI,2005,Kharif     ,Horse-gram,800,87,26,350,Sandy  soil,0,178.4,305
Telangana ,RANGAREDDI,2005,Kharif     ,Jowar,700,87,26,24119,Clay soil,0,121.8,21351
Telangana ,RANGAREDDI,2005,Kharif     ,Maize,650,87,26,29959,Clay soil,0,286,203277
Telangana ,RANGAREDDI,2005,Kharif     ,Moong(Green Gram),1500,87,26,14268,Sandy loam,0,167.9,9453
Telangana ,RANGAREDDI,2005,Kharif     ,Niger seed,600,87,26,512,Niger seed,0,58,198
Telangana ,RANGAREDDI,2005,Kharif     ,Onion,400,87,26,361,Sandy loam,0,409.1,37173
Telangana ,RANGAREDDI,2005,Kharif     ,Other Kharif pulses,900,87,26,221,Sandy soil,0,179.5,495
Telangana ,RANGAREDDI,2005,Kharif     ,Ragi,450,87,26,2554,well drained soil,1,85.2,914
Telangana ,RANGAREDDI,2005,Kharif     ,Rice,1500,87,26,23600,Clay Soil,0,213.3,432575
Telangana ,RANGAREDDI,2005,Kharif     ,Sesamum,600,87,26,1240,Sandy loam,0,137.9,1115
Telangana ,RANGAREDDI,2005,Kharif     ,Small millets,800,87,26,42,Sandy soils,0,82,259
Telangana ,RANGAREDDI,2005,Kharif     ,Soyabean,550,87,26,50,loamy soil,0,364.4,52677
Telangana ,RANGAREDDI,2005,Kharif     ,Urad,120,87,26,9338,Sandy loam,0,58,5000
Telangana ,RANGAREDDI,2005,Rabi       ,Dry chillies,500,87,26,757,Sandy soil,0,160.9,25000
Telangana ,RANGAREDDI,2005,Rabi       ,Gram,900,87,26,5305,Sandy soil,0,182.5,34000
Telangana ,RANGAREDDI,2005,Rabi       ,Groundnut,500,87,26,4381,Sandy loam,1,195.7,17356
Telangana ,RANGAREDDI,2005,Rabi       ,Horse-gram,800,87,26,404,Sandy  soil,0,178.4,355
Telangana ,RANGAREDDI,2005,Rabi       ,Jowar,700,87,26,15731,Clay soil,0,121.8,21511
Telangana ,RANGAREDDI,2005,Rabi       ,Linseed,750,87,26,45,well drained soil,0,48.8,335
Telangana ,RANGAREDDI,2005,Rabi       ,Maize,650,87,26,699,Clay soil,0,286,207000
Telangana ,RANGAREDDI,2005,Rabi       ,Onion,400,87,26,2363,Sandy loam,0,409.1,39201
Telangana ,RANGAREDDI,2005,Rabi       ,Ragi,450,87,26,69,well drained soil,1,85.2,949
Telangana ,RANGAREDDI,2005,Rabi       ,Rice,1500,87,26,16656,Clay Soil,0,213.3,440805
Telangana ,RANGAREDDI,2005,Rabi       ,Safflower,100,87,26,3259,well drained soil,0,42.1,1764
Telangana ,RANGAREDDI,2005,Rabi       ,Wheat,500,87,26,1408,Clay loam,0,140.1,2510
Telangana ,RANGAREDDI,2005,Whole Year ,Banana,1700,87,26,40,Sandy Soil,0,339.4,9699
Telangana ,RANGAREDDI,2005,Whole Year ,Cashewnut,2000,87,26,4,Sandy Soil,0,183.1,3680
Telangana ,RANGAREDDI,2005,Whole Year ,Coconut ,1700,87,26,13,Sandy Soil ,0,97.7,429561
Telangana ,RANGAREDDI,2005,Whole Year ,Coriander,400,87,26,341,well drained soil,0,261.3,388
Telangana ,RANGAREDDI,2005,Whole Year ,Dry ginger,1000,87,26,68,Sandy Soil,0,368.1,7238
Telangana ,RANGAREDDI,2005,Whole Year ,Potato,600,87,26,154,Sandy loam soil,0,259.1,13965
Telangana ,RANGAREDDI,2005,Whole Year ,Sugarcane,2000,87,26,1333,Clay Soil,0,144.3,1493601
Telangana ,RANGAREDDI,2005,Whole Year ,Sunflower,400,87,26,838,Sandy soil,0,85.6,12464
Telangana ,RANGAREDDI,2005,Whole Year ,Sweet potato,200,87,26,39,Clay Soil,1,88.1,166
Telangana ,RANGAREDDI,2005,Whole Year ,Turmeric,500,87,26,5056,Clay soil,0,200.2,57801
Telangana ,RANGAREDDI,2006,Kharif     ,Arhar/Tur,1000,87,26,33213, clay loams,0,119.9,24611
Telangana ,RANGAREDDI,2006,Kharif     ,Bajra,400,87,26,354,Sandy soil,0,167.9,2417
Telangana ,RANGAREDDI,2006,Kharif     ,Castor seed,500,87,26,5513,well drained soil,1,220.9,3907
Telangana ,RANGAREDDI,2006,Kharif     ,Cotton(lint),1000,87,26,16334,Sandy Soil,0,310.8,505141
Telangana ,RANGAREDDI,2006,Kharif     ,Dry chillies,500,87,26,1346,Sandy soil,0,160.9,27668
Telangana ,RANGAREDDI,2006,Kharif     ,Groundnut,500,87,26,155,Sandy loam,0,195.7,17362
Telangana ,RANGAREDDI,2006,Kharif     ,Horse-gram,800,87,26,283,Sandy  soil,0,178.4,384
Telangana ,RANGAREDDI,2006,Kharif     ,Jowar,700,87,26,21160,Clay soil,0,121.8,21625
Telangana ,RANGAREDDI,2006,Kharif     ,Maize,650,87,26,22561,Clay soil,0,286,215568
Telangana ,RANGAREDDI,2006,Kharif     ,Moong(Green Gram),1500,87,26,13646,Sandy loam,0,167.9,10150
Telangana ,RANGAREDDI,2006,Kharif     ,Niger seed,600,87,26,429,Niger seed,0,58,157
Telangana ,RANGAREDDI,2006,Kharif     ,Onion,400,87,26,232,Sandy loam,0,409.1,39995
Telangana ,RANGAREDDI,2006,Kharif     ,Other Kharif pulses,900,87,26,206,Sandy soil,0,179.5,631
Telangana ,RANGAREDDI,2006,Kharif     ,Ragi,450,87,26,1619,well drained soil,1,85.2,1123
Telangana ,RANGAREDDI,2006,Kharif     ,Rice,1500,87,26,20010,Clay Soil,0,213.3,441000
Telangana ,RANGAREDDI,2006,Kharif     ,Sesamum,600,87,26,912,Sandy loam,0,137.9,1308
Telangana ,RANGAREDDI,2006,Kharif     ,Small millets,800,87,26,21,Sandy soils,0,82,665
Telangana ,RANGAREDDI,2006,Kharif     ,Soyabean,550,87,26,46,loamy soil,0,364.4,73088
Telangana ,RANGAREDDI,2006,Kharif     ,Urad,120,87,26,6822,Sandy loam,0,58,5067
Telangana ,RANGAREDDI,2006,Rabi       ,Dry chillies,500,87,26,634,Sandy soil,0,160.9,29027
Telangana ,RANGAREDDI,2006,Rabi       ,Gram,900,87,26,4878,Sandy soil,0,182.5,34031
Telangana ,RANGAREDDI,2006,Rabi       ,Groundnut,500,87,26,3801,Sandy loam,0,195.7,17450
Telangana ,RANGAREDDI,2006,Rabi       ,Horse-gram,800,87,26,435,Sandy  soil,0,178.4,398
Telangana ,RANGAREDDI,2006,Rabi       ,Jowar,700,87,26,14784,Clay soil,0,121.8,22284
Telangana ,RANGAREDDI,2006,Rabi       ,Linseed,750,87,26,45,well drained soil,0,48.8,585
Telangana ,RANGAREDDI,2006,Rabi       ,Maize,650,87,26,633,Clay soil,0,286,216057
Telangana ,RANGAREDDI,2006,Rabi       ,Onion,400,87,26,2163,Sandy loam,0,409.1,40000
Telangana ,RANGAREDDI,2006,Rabi       ,Ragi,450,87,26,52,well drained soil,1,85.2,1136
Telangana ,RANGAREDDI,2006,Rabi       ,Rice,1500,87,26,11044,Clay Soil,0,213.3,450000
Telangana ,RANGAREDDI,2006,Rabi       ,Safflower,100,87,26,2440,well drained soil,0,42.1,2386
Telangana ,RANGAREDDI,2006,Rabi       ,Urad,120,87,26,3,Sandy loam,0,58,5069
Telangana ,RANGAREDDI,2006,Rabi       ,Wheat,500,87,26,1257,Clay loam,0,140.1,2574
Telangana ,RANGAREDDI,2006,Whole Year ,Banana,1700,87,26,83,Sandy Soil,0,339.4,11133
Telangana ,RANGAREDDI,2006,Whole Year ,Cashewnut,2000,87,26,4,Sandy Soil,0,183.1,5049
Telangana ,RANGAREDDI,2006,Whole Year ,Coconut ,1700,87,26,11,Sandy Soil ,0,97.7,6972108
Telangana ,RANGAREDDI,2006,Whole Year ,Coriander,400,87,26,369,well drained soil,0,261.3,408
Telangana ,RANGAREDDI,2006,Whole Year ,Dry ginger,1000,87,26,73,Sandy Soil,0,368.1,8751
Telangana ,RANGAREDDI,2006,Whole Year ,Potato,600,87,26,165,Sandy loam soil,0,259.1,28966
Telangana ,RANGAREDDI,2006,Whole Year ,Sugarcane,2000,87,26,1296,Clay Soil,0,144.3,1571000
Telangana ,RANGAREDDI,2006,Whole Year ,Sunflower,400,87,26,529,Sandy soil,0,85.6,12613
Telangana ,RANGAREDDI,2006,Whole Year ,Sweet potato,200,87,26,28,Clay Soil,1,88.1,169
Telangana ,RANGAREDDI,2006,Whole Year ,Turmeric,500,87,26,4826,Clay soil,0,200.2,64986
Telangana ,RANGAREDDI,2007,Kharif     ,Arhar/Tur,1000,87,26,32000, clay loams,0,119.9,28000
Telangana ,RANGAREDDI,2007,Kharif     ,Castor seed,500,87,26,7000,well drained soil,1,220.9,6260
Telangana ,RANGAREDDI,2007,Kharif     ,Cotton(lint),1000,87,26,17000,Sandy Soil,0,310.8,527674
Telangana ,RANGAREDDI,2007,Kharif     ,Dry chillies,500,87,26,1000,Sandy soil,0,160.9,29329
Telangana ,RANGAREDDI,2007,Kharif     ,Jowar,700,87,26,21000,Clay soil,0,121.8,22948
Telangana ,RANGAREDDI,2007,Kharif     ,Maize,650,87,26,26000,Clay soil,0,286,217949
Telangana ,RANGAREDDI,2007,Kharif     ,Moong(Green Gram),1500,87,26,13000,Sandy loam,0,167.9,10506
Telangana ,RANGAREDDI,2007,Kharif     ,Ragi,450,87,26,2000,well drained soil,1,85.2,1154
Telangana ,RANGAREDDI,2007,Kharif     ,Rice,1500,87,26,19000,Clay Soil,0,213.3,456145
Telangana ,RANGAREDDI,2007,Kharif     ,Sesamum,600,87,26,1000,Sandy loam,0,137.9,1312
Telangana ,RANGAREDDI,2007,Kharif     ,Urad,120,87,26,8000,Sandy loam,0,58,5143
Telangana ,RANGAREDDI,2007,Rabi       ,Dry chillies,500,87,26,1000,Sandy soil,0,160.9,30899
Telangana ,RANGAREDDI,2007,Rabi       ,Gram,900,87,26,9000,Sandy soil,0,182.5,34721
Telangana ,RANGAREDDI,2007,Rabi       ,Groundnut,500,87,26,7000,Sandy loam,0,195.7,18181
Telangana ,RANGAREDDI,2007,Rabi       ,Jowar,700,87,26,11000,Clay soil,0,121.8,23406
Telangana ,RANGAREDDI,2007,Rabi       ,Maize,650,87,26,1000,Clay soil,0,286,221741
Telangana ,RANGAREDDI,2007,Rabi       ,Onion,400,87,26,2000,Sandy loam,0,409.1,41950
Telangana ,RANGAREDDI,2007,Rabi       ,Rice,1500,87,26,12000,Clay Soil,0,213.3,459932
Telangana ,RANGAREDDI,2007,Rabi       ,Wheat,500,87,26,1000,Clay loam,0,140.1,3404
Telangana ,RANGAREDDI,2007,Whole Year ,Sugarcane,2000,87,26,1000,Clay Soil,0,144.3,1720994
Telangana ,RANGAREDDI,2008,Kharif     ,Arhar/Tur,1000,87,26,33289, clay loams,0,119.9,20639
Telangana ,RANGAREDDI,2008,Kharif     ,Bajra,400,87,26,333,Sandy soil,0,167.9,2769
Telangana ,RANGAREDDI,2008,Kharif     ,Castor seed,500,87,26,8067,well drained soil,1,220.9,6602
Telangana ,RANGAREDDI,2008,Kharif     ,Cotton(lint),1000,87,26,17842,Sandy Soil,0,310.8,529006
Telangana ,RANGAREDDI,2008,Kharif     ,Dry chillies,500,87,26,914,Sandy soil,0,160.9,31773
Telangana ,RANGAREDDI,2008,Kharif     ,Groundnut,500,87,26,196,Sandy loam,0,195.7,20608
Telangana ,RANGAREDDI,2008,Kharif     ,Horse-gram,800,87,26,238,Sandy  soil,0,178.4,424
Telangana ,RANGAREDDI,2008,Kharif     ,Jowar,700,87,26,16578,Clay soil,0,121.8,23433
Telangana ,RANGAREDDI,2008,Kharif     ,Maize,650,87,26,29286,Clay soil,0,286,223117
Telangana ,RANGAREDDI,2008,Kharif     ,Moong(Green Gram),1500,87,26,9652,Sandy loam,0,167.9,11062
Telangana ,RANGAREDDI,2008,Kharif     ,Niger seed,600,87,26,63,Niger seed,1,58,28
Telangana ,RANGAREDDI,2008,Kharif     ,Onion,400,87,26,296,Sandy loam,0,409.1,42544
Telangana ,RANGAREDDI,2008,Kharif     ,Ragi,450,87,26,1387,well drained soil,0,85.2,1269
Telangana ,RANGAREDDI,2008,Kharif     ,Rice,1500,87,26,19183,Clay Soil,0,213.3,474000
Telangana ,RANGAREDDI,2008,Kharif     ,Sesamum,600,87,26,590,Sandy loam,0,137.9,1327
Telangana ,RANGAREDDI,2008,Kharif     ,Small millets,800,87,26,23,Sandy soils,0,82,798
Telangana ,RANGAREDDI,2008,Kharif     ,Soyabean,550,87,26,9,loamy soil,0,364.4,73530
Telangana ,RANGAREDDI,2008,Kharif     ,Urad,120,87,26,5140,Sandy loam,0,58,5233
Telangana ,RANGAREDDI,2008,Rabi       ,Dry chillies,500,87,26,370,Sandy soil,0,160.9,32045
Telangana ,RANGAREDDI,2008,Rabi       ,Gram,900,87,26,6961,Sandy soil,0,182.5,35165
Telangana ,RANGAREDDI,2008,Rabi       ,Groundnut,500,87,26,6895,Sandy loam,0,195.7,20733
Telangana ,RANGAREDDI,2008,Rabi       ,Horse-gram,800,87,26,115,Sandy  soil,0,178.4,487
Telangana ,RANGAREDDI,2008,Rabi       ,Jowar,700,87,26,7036,Clay soil,0,121.8,23590
Telangana ,RANGAREDDI,2008,Rabi       ,Linseed,750,87,26,21,well drained soil,0,48.8,1139
Telangana ,RANGAREDDI,2008,Rabi       ,Maize,650,87,26,739,Clay soil,0,286,233344
Telangana ,RANGAREDDI,2008,Rabi       ,Onion,400,87,26,1780,Sandy loam,0,409.1,42614
Telangana ,RANGAREDDI,2008,Rabi       ,Ragi,450,87,26,65,well drained soil,0,85.2,1683
Telangana ,RANGAREDDI,2008,Rabi       ,Rapeseed &Mustard,800,87,26,7,loamy soil,0,152.5,2269
Telangana ,RANGAREDDI,2008,Rabi       ,Rice,1500,87,26,12917,Clay Soil,0,213.3,477686
Telangana ,RANGAREDDI,2008,Rabi       ,Safflower,100,87,26,2453,well drained soil,0,42.1,2388
Telangana ,RANGAREDDI,2008,Rabi       ,Wheat,500,87,26,1037,Clay loam,0,140.1,3405
Telangana ,RANGAREDDI,2008,Whole Year ,Banana,1700,87,26,34,Sandy Soil,0,339.4,12780
Telangana ,RANGAREDDI,2008,Whole Year ,Coconut ,1700,87,26,1,Sandy Soil ,0,97.7,8023244
Telangana ,RANGAREDDI,2008,Whole Year ,Coriander,400,87,26,55,well drained soil,0,261.3,510
Telangana ,RANGAREDDI,2008,Whole Year ,Dry ginger,1000,87,26,105,Sandy Soil,0,368.1,12346
Telangana ,RANGAREDDI,2008,Whole Year ,Potato,600,87,26,497,Sandy loam soil,0,259.1,28990
Telangana ,RANGAREDDI,2008,Whole Year ,Sugarcane,2000,87,26,1265,Clay Soil,0,144.3,1857006
Telangana ,RANGAREDDI,2008,Whole Year ,Sunflower,400,87,26,442,Sandy soil,0,85.6,13000
Telangana ,RANGAREDDI,2008,Whole Year ,Sweet potato,200,87,26,12,Clay Soil,1,88.1,178
Telangana ,RANGAREDDI,2008,Whole Year ,Turmeric,500,87,26,3744,Clay soil,0,200.2,72932
Telangana ,RANGAREDDI,2009,Kharif     ,Arhar/Tur,1000,87,26,33938, clay loams,0,119.9,14220
Telangana ,RANGAREDDI,2009,Kharif     ,Bajra,400,87,26,168,Sandy soil,0,167.9,2863
Telangana ,RANGAREDDI,2009,Kharif     ,Castor seed,500,87,26,4378,well drained soil,1,220.9,7443
Telangana ,RANGAREDDI,2009,Kharif     ,Cotton(lint),1000,87,26,26594,Sandy Soil,0,310.8,548747
Telangana ,RANGAREDDI,2009,Kharif     ,Dry chillies,500,87,26,850,Sandy soil,0,160.9,32578
Telangana ,RANGAREDDI,2009,Kharif     ,Groundnut,500,87,26,170,Sandy loam,0,195.7,21000
